219 halftim 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
220 harlei 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
221 headlin 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.167, 0.000, 0.000, 0.000]
222 help 2 Term Freq:[0.005, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
223 high 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
224 higher 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.018]
225 hindu 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
226 hit 2 Term Freq:[0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
227 hold 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
228 hole 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
229 home 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
230 hornet 9 Term Freq:[0.041, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
231 hunt 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
232 hurt 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
233 identifi 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
234 ilya 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
235 improv 2 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
236 incent 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
237 incid 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.029, 0.000, 0.000, 0.000, 0.000]
238 increas 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
239 industri 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
240 insid 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
241 intens 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
242 interfax 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
243 interior 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
244 internet 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
245 investig 4 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.016, 0.000, 0.000]
246 investor 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.036]
247 involv 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
248 island 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
249 isra 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
250 israel 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
251 issu 2 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
252 ivanov 3 Term Freq:[0.000, 0.000, 0.000, 0.039, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
253 j 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
254 jamal 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
255 jason 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
256 jihad 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
257 join 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
258 jone 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
259 jumper 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
260 just 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
261 keep 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
262 kei 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
263 kenni 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
264 kill 4 Term Freq:[0.000, 0.000, 0.016, 0.013, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
265 kind 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
266 klebanov 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
267 knee 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
268 knight 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
269 known 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
270 kursk 4 Term Freq:[0.000, 0.000, 0.000, 0.026, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
271 laden 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
272 lane 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
273 larg 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
274 larger 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
275 late 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
276 launch 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
277 layup 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
278 lead 6 Term Freq:[0.014, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
279 leader 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
280 leagu 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
281 led 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
282 left 2 Term Freq:[0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
283 let 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
284 lift 4 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.043, 0.000, 0.000, 0.000, 0.000]
285 like 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
286 line 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
287 lion 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
288 list 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
289 liter 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
290 littl 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
291 live 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
292 locat 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
293 look 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
294 loos 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
295 lose 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
296 loser 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
297 loss 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
298 lost 2 Term Freq:[0.005, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
299 loui 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
300 low 2 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
301 lunar 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
302 make 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
303 maker 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
304 man 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
305 march 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
306 marin 2 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
307 mashburn 2 Term Freq:[0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
308 mass 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
309 matter 2 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
310 mayb 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
311 member 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
312 metal 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
313 metr 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
314 microsoft 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
315 mid 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
316 middl 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
317 militari 2 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
318 milwauke 3 Term Freq:[0.014, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
319 minist 3 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
320 minut 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
321 miss 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
322 mobil 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
323 monk 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
324 moral 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
325 motiv 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
326 mount 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
327 move 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
328 music 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
329 nake 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
330 nation 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
331 natur 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
332 ncaa 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
333 new 3 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.014, 0.167, 0.000, 0.000, 0.000]
334 night 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
335 nokia 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
336 non 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
337 note 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
338 nuclear 2 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000]
339 number 3 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.018]
340 occas 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
341 occur 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
342 offens 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
343 offici 7 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.020, 0.043, 0.000]
344 onlin 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
345 oper 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
346 oppon 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
347 order 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
348 osama 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
349 oti 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
350 p 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
351 pacif 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
352 paddl 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
353 pair 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
354 peac 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
355 peninsula 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
356 pentagon 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.021, 0.000]
357 peopl 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.021, 0.000]
358 percent 4 Term Freq:[0.005, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
359 perform 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
360 perpetr 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
361 persian 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
362 person 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
363 phone 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
364 place 3 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.004, 0.000, 0.000]
365 plai 2 Term Freq:[0.009, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
366 plane 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
367 plung 2 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
368 point 14 Term Freq:[0.027, 0.025, 0.000, 0.013, 0.000, 0.029, 0.000, 0.004, 0.000, 0.018]
369 pointer 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
370 poor 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
371 port 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
372 post 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
373 postpon 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
374 potenti 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
375 preced 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
376 presenc 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
377 presid 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
378 price 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
379 prime 3 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.025, 0.014, 0.000, 0.000, 0.000, 0.000]
380 principl 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
381 prioriti 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
382 process 4 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.050, 0.029, 0.000, 0.000, 0.000, 0.000]
383 profil 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
384 progress 3 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.012, 0.000, 0.000]
385 protect 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
386 provid 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.018]
387 public 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
388 pull 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
389 quarter 4 Term Freq:[0.018, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
390 quot 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
391 rai 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
392 rank 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
393 rebound 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
394 recal 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
395 recoup 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
396 recov 5 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.012, 0.000, 0.018]
397 redeem 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
398 reduc 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
399 refuel 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
400 region 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
401 relat 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
402 reliev 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
403 remain 3 Term Freq:[0.000, 0.000, 0.016, 0.013, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
404 remnant 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
405 replai 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
406 report 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.018]
407 reserv 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
408 resort 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
409 respons 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
410 rest 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
411 retir 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
412 return 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
413 riski 1 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
414 river 1 Term Freq:[0.000, 0.000, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
415 road 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
416 robert 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.167, 0.000, 0.000, 0.000]
417 robinson 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
418 rodger 2 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.008, 0.000, 0.000]
419 rout 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.021, 0.000]
420 routin 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
421 rubber 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
422 rule 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.000, 0.000, 0.000]
423 run 5 Term Freq:[0.014, 0.016, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
424 russia 4 Term Freq:[0.000, 0.000, 0.000, 0.053, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
425 russian 7 Term Freq:[0.000, 0.000, 0.000, 0.039, 0.050, 0.029, 0.000, 0.000, 0.000, 0.000]
426 rutger 4 Term Freq:[0.000, 0.033, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
427 ryan 1 Term Freq:[0.000, 0.008, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
428 s 16 Term Freq:[0.005, 0.016, 0.016, 0.013, 0.000, 0.000, 0.000, 0.032, 0.021, 0.036]
429 sai 16 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.014, 0.000, 0.045, 0.064, 0.018]
430 said 4 Term Freq:[0.000, 0.000, 0.000, 0.039, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
431 sailor 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000]
432 saleh 1 Term Freq:[0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
433 salvag 7 Term Freq:[0.000, 0.000, 0.000, 0.079, 0.000, 0.000, 0.000, 0.004, 0.000, 0.000]
434 sam 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
435 sank 2 Term Freq:[0.000, 0.000, 0.000, 0.013, 0.025, 0.000, 0.000, 0.000, 0.000, 0.000]
436 sat 1 Term Freq:[0.005, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000, 0.000]
